User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,satisfaction_score,daily_watch_hours,primary_device,monthly_income,promo_offers_used,profile_count,churn_status,preferred_watching_time
233,Alex Johnson,57,Japan,Standard,52.82,Sci-Fi,2024.5.28,6,1.76,Mobile,4472,0,3,No,Morning
234,Katie Smith,45,USA,Basic,332.26,Drama,2024.10.3,7,11.08,Laptop,4306,0,3,Yes,Evening
235,Chris Davis,72,Germany,Basic,54.61,Horror,2024.4.18,9,1.82,Mobile,4303,0,1,No,Night
236,David Hernandez,51,Mexico,Basic,438.98,Horror,2024.9.23,5,14.63,Laptop,1242,0,3,Yes,Night
237,Katie Jones,20,Brazil,Standard,539.58,Action,2024.6.6,8,17.99,Laptop,2048,0,3,No,Evening
238,Emma Hernandez,21,India,Standard,959.06,Comedy,2024.11.23,8,31.97,Tablet,1586,1,3,No,Night
239,James Garcia,14,Japan,Standard,45.63,Drama,2025.1.4,7,1.52,Smart TV,3588,0,5,No,Night
240,Alex Smith,42,Mexico,Standard,903.41,Drama,2025.2.1,7,30.11,Smart TV,2307,0,4,No,Afternoon
241,Sarah Martinez,45,Australia,Basic,687.91,Comedy,2024.6.29,10,22.93,Laptop,5179,1,3,No,Morning
242,Jane Davis,57,India,Standard,561.13,Romance,2025.1.14,8,18.7,Mobile,842,1,2,No,Night
243,James Jones,74,Brazil,Basic,675,Action,2024.10.20,8,22.5,Smart TV,2742,1,2,No,Evening
244,Jane Williams,18,UK,Standard,890.77,Romance,2024.6.23,8,29.69,Smart TV,4012,0,3,No,Evening
245,Chris Brown,35,UK,Standard,746.89,Horror,2025.1.21,7,24.9,Smart TV,4903,0,3,No,Evening
246,Sarah Jones,61,Australia,Premium,138.06,Action,2024.7.29,7,4.6,Smart TV,4021,0,1,Yes,Evening
247,Michael Brown,77,UK,Standard,225.61,Action,2024.3.19,8,7.52,Tablet,3363,0,2,Yes,Night
248,John Garcia,57,Brazil,Standard,394.56,Action,2024.4.3,9,13.15,Laptop,1812,0,1,No,Evening
249,Chris Martinez,73,Canada,Basic,902.54,Sci-Fi,2024.6.28,8,30.08,Laptop,6717,0,2,No,Evening
250,Emma Brown,58,France,Basic,491.04,Romance,2024.11.4,8,16.37,Mobile,4141,0,5,Yes,Evening
251,Sarah Garcia,26,France,Basic,83.59,Sci-Fi,2024.11.21,6,2.79,Mobile,4473,0,5,No,Afternoon
252,Katie Miller,31,India,Basic,449.45,Sci-Fi,2025.2.20,7,14.98,Mobile,3165,1,1,No,Night
253,James Jones,35,Australia,Basic,418.9,Horror,2024.6.25,8,13.96,Tablet,4266,0,2,No,Morning
254,Chris Hernandez,27,Canada,Standard,331.1,Action,2025.3.6,8,11.04,Laptop,8215,1,3,No,Afternoon
255,Katie Smith,17,Japan,Premium,508.92,Drama,2024.4.1,8,16.96,Smart TV,956,1,1,Yes,Evening
256,Katie Davis,62,Canada,Premium,272.88,Documentary,2024.9.27,7,9.1,Smart TV,5494,0,3,No,Evening
257,Katie Hernandez,50,France,Standard,362.15,Horror,2024.7.20,8,12.07,Mobile,4435,0,2,No,Evening
258,Jane Johnson,31,Germany,Premium,934.33,Romance,2024.11.15,8,31.14,Laptop,3609,0,3,No,Evening
259,Sarah Williams,69,Japan,Premium,109.87,Documentary,2024.4.5,7,3.66,Tablet,5564,0,3,No,Evening
260,Sarah Garcia,67,USA,Standard,747.73,Comedy,2024.10.5,10,24.92,Laptop,2799,0,3,No,Night
261,John Brown,52,Canada,Standard,674.12,Horror,2024.8.11,8,22.47,Smart TV,4286,1,2,No,Morning
262,Emma Brown,62,Germany,Standard,958.8,Documentary,2025.2.26,8,31.96,Mobile,3264,1,3,No,Evening
263,Alex Smith,20,India,Premium,107.38,Documentary,2024.5.26,7,3.58,Mobile,2159,0,2,No,Night
264,Sarah Hernandez,20,Mexico,Basic,901.22,Horror,2024.9.30,6,30.04,Smart TV,1832,0,5,No,Evening
265,James Davis,55,Brazil,Basic,441.32,Drama,2024.6.10,7,14.71,Smart TV,1535,1,2,Yes,Afternoon
266,John Miller,65,India,Basic,233.67,Action,2025.2.23,10,7.79,Smart TV,1983,1,4,Yes,Evening
267,James Jones,63,Japan,Standard,42.36,Horror,2024.11.8,6,1.41,Laptop,4693,1,1,No,Morning
268,Alex Davis,50,Australia,Premium,220.24,Documentary,2024.12.3,7,7.34,Laptop,7082,0,1,No,Afternoon
269,Michael Miller,49,Japan,Premium,756.54,Documentary,2024.8.21,9,25.22,Smart TV,4553,1,5,No,Evening
270,Alex Martinez,19,Australia,Standard,308.63,Sci-Fi,2024.11.20,8,10.29,Mobile,6473,0,1,No,Evening
271,Sarah Johnson,60,India,Premium,165.43,Action,2025.2.15,6,5.51,Smart TV,1586,1,3,Yes,Night
272,Sarah Jones,21,Japan,Premium,710.05,Sci-Fi,2024.6.18,8,23.67,Mobile,2653,1,1,No,Night
273,David Johnson,68,Brazil,Basic,875.2,Comedy,2024.8.5,8,29.17,Laptop,1122,1,3,No,Evening
274,James Martinez,15,Mexico,Premium,151.14,Documentary,2025.2.24,6,5.04,Mobile,2272,0,3,Yes,Night
275,Jane Jones,57,Brazil,Premium,426.41,Romance,2024.8.7,8,14.21,Smart TV,2781,1,1,No,Afternoon
276,Sarah Davis,75,UK,Standard,390.05,Drama,2025.2.18,8,13,Smart TV,3557,0,3,No,Evening
277,Jane Williams,20,Germany,Premium,599.78,Documentary,2024.6.18,7,19.99,Mobile,3257,0,2,No,Evening
278,Katie Jones,37,UK,Premium,700.62,Documentary,2025.1.16,7,23.35,Laptop,4341,0,4,No,Evening
279,James Johnson,24,Australia,Basic,520.73,Drama,2024.5.17,8,17.36,Laptop,4401,1,1,No,Afternoon
280,Sarah Johnson,43,USA,Premium,8.58,Documentary,2024.12.15,7,0.29,Mobile,6859,0,1,Yes,Afternoon
281,Michael Brown,16,UK,Basic,596.5,Horror,2024.7.18,6,19.88,Laptop,3070,0,4,No,Night
282,James Martinez,56,USA,Standard,639.06,Comedy,2024.8.4,9,21.3,Mobile,5930,0,5,No,Evening
283,James Martinez,23,Australia,Premium,133.63,Comedy,2024.5.31,7,4.45,Mobile,3601,1,1,No,Evening
284,David Garcia,61,UK,Standard,557.79,Comedy,2025.3.7,7,18.59,Smart TV,4966,0,3,No,Evening
285,Sarah Garcia,45,Australia,Premium,387.32,Romance,2024.3.16,8,12.91,Smart TV,4994,0,2,No,Afternoon
286,David Garcia,18,Mexico,Basic,712.33,Drama,2024.3.25,9,23.74,Tablet,2273,0,1,No,Afternoon
287,Sarah Brown,24,Germany,Standard,168.27,Sci-Fi,2024.5.9,7,5.61,Smart TV,4212,1,5,No,Evening
288,John Jones,45,Germany,Standard,996.64,Sci-Fi,2024.3.10,9,33.22,Tablet,6948,0,1,No,Afternoon
289,Chris Smith,48,UK,Basic,68.93,Romance,2025.1.11,8,2.3,Smart TV,3255,0,3,No,Evening
290,Sarah Williams,43,France,Standard,903.68,Drama,2024.11.29,7,30.12,Smart TV,5248,1,3,No,Evening
291,Jane Johnson,59,Germany,Standard,44.63,Sci-Fi,2024.7.1,8,1.49,Mobile,2640,0,2,No,Night
292,Jane Williams,25,Australia,Standard,264.82,Sci-Fi,2024.7.12,8,8.83,Mobile,3629,0,4,No,Night
293,Sarah Martinez,75,Brazil,Premium,490.78,Sci-Fi,2025.2.23,8,16.36,Mobile,4160,1,3,No,Evening
294,Katie Davis,40,Brazil,Basic,496.6,Documentary,2024.4.14,9,16.55,Smart TV,2755,1,3,No,Morning
295,Jane Brown,21,USA,Standard,887.22,Horror,2024.6.16,9,29.57,Smart TV,6482,1,2,No,Evening
296,Michael Smith,40,USA,Premium,747.98,Comedy,2024.11.6,8,24.93,Smart TV,5703,1,3,No,Night
297,David Jones,24,India,Standard,374.22,Romance,2024.12.26,6,12.47,Mobile,2496,0,2,Yes,Evening
298,David Jones,52,Australia,Standard,291.13,Horror,2025.3.3,9,9.7,Laptop,7134,1,2,No,Evening
299,Emma Smith,54,Mexico,Standard,342.12,Romance,2024.11.24,8,11.4,Smart TV,2359,0,2,No,Afternoon
300,Jane Johnson,35,India,Premium,377.51,Romance,2024.10.23,6,12.58,Mobile,2770,1,3,No,Afternoon
301,David Martinez,37,Canada,Standard,500.89,Action,2024.8.22,9,16.7,Tablet,4679,0,1,No,Night
302,Jane Williams,41,Australia,Basic,615.23,Drama,2025.2.20,7,20.51,Smart TV,3860,0,5,Yes,Evening
303,Sarah Davis,45,Australia,Premium,592.32,Action,2024.9.14,8,19.74,Tablet,3281,1,3,No,Evening
304,Jane Hernandez,36,Canada,Premium,541.9,Horror,2024.4.10,7,18.06,Smart TV,5769,1,2,Yes,Morning
305,Jane Brown,35,India,Basic,793.71,Comedy,2024.4.21,9,26.46,Mobile,2050,0,2,No,Afternoon
306,John Smith,59,Canada,Premium,263.71,Sci-Fi,2024.8.15,7,8.79,Smart TV,6581,0,3,Yes,Night
307,John Williams,22,Japan,Standard,797.93,Drama,2024.12.1,10,26.6,Tablet,3629,0,4,No,Night
308,Emma Davis,32,Brazil,Basic,32.21,Action,2024.4.25,6,1.07,Smart TV,1825,0,4,Yes,Afternoon
309,Alex Hernandez,40,Canada,Basic,699.95,Sci-Fi,2024.4.16,8,23.33,Smart TV,5496,0,3,No,Morning
310,James Hernandez,15,UK,Basic,377.09,Comedy,2024.3.9,5,12.57,Mobile,4113,1,4,No,Afternoon
311,John Miller,58,Canada,Premium,364.05,Sci-Fi,2024.7.22,7,12.14,Mobile,3640,0,3,Yes,Morning
312,Sarah Miller,13,UK,Basic,723.87,Sci-Fi,2024.11.4,8,24.13,Smart TV,2952,1,3,No,Night
313,Alex Brown,63,Australia,Premium,840.92,Romance,2025.2.7,9,28.03,Smart TV,3611,0,3,No,Evening
314,John Jones,60,Canada,Basic,479,Sci-Fi,2025.1.12,6,15.97,Smart TV,5155,0,3,No,Evening
315,Jane Hernandez,35,Brazil,Basic,843.53,Romance,2024.12.11,7,28.12,Mobile,2856,1,4,No,Evening
316,Jane Miller,17,France,Standard,214.9,Action,2025.1.24,6,7.16,Mobile,4464,1,2,No,Evening
317,David Garcia,46,Mexico,Basic,780.43,Drama,2024.6.28,7,26.01,Mobile,2530,0,2,No,Night
318,Jane Johnson,64,USA,Basic,998.4,Comedy,2024.8.10,8,33.28,Mobile,4070,0,1,No,Evening
319,Jane Miller,28,Germany,Standard,315.45,Sci-Fi,2024.3.28,8,10.51,Tablet,5259,0,3,No,Afternoon
320,David Smith,55,India,Basic,349.26,Comedy,2024.7.12,6,11.64,Smart TV,2452,1,5,No,Morning
321,David Martinez,47,Germany,Standard,176.79,Comedy,2024.3.14,7,5.89,Smart TV,3617,0,4,Yes,Night
322,Michael Miller,17,Brazil,Basic,7.28,Romance,2024.5.31,8,0.24,Tablet,2769,0,2,Yes,Evening
323,Chris Johnson,62,Australia,Basic,319.23,Sci-Fi,2025.2.21,9,10.64,Laptop,3738,0,2,No,Evening
324,Jane Davis,58,Canada,Basic,337.72,Action,2024.12.11,8,11.26,Smart TV,4866,0,4,No,Evening
325,Chris Garcia,78,UK,Standard,626.01,Sci-Fi,2025.2.16,8,20.87,Smart TV,4913,1,1,No,Night
326,Sarah Brown,26,USA,Standard,112.89,Romance,2024.5.22,6,3.76,Laptop,7194,1,2,Yes,Evening
327,Chris Johnson,67,Mexico,Standard,381.55,Comedy,2024.10.7,7,12.72,Mobile,2581,1,4,Yes,Night
328,Emma Martinez,59,Canada,Standard,120.57,Comedy,2024.6.27,9,4.02,Tablet,5128,0,2,No,Night
329,John Martinez,71,UK,Basic,468.16,Horror,2024.4.21,9,15.61,Smart TV,3007,0,1,No,Night
330,James Miller,37,USA,Standard,749.93,Romance,2025.1.25,8,25,Smart TV,5856,1,1,No,Morning
331,Katie Davis,73,Australia,Basic,223.84,Action,2025.2.13,8,7.46,Smart TV,3157,0,2,No,Night
332,Alex Hernandez,39,USA,Premium,48.85,Documentary,2024.7.11,6,1.63,Smart TV,5356,1,3,No,Morning
333,Chris Garcia,65,USA,Basic,251.81,Documentary,2024.8.16,8,8.39,Mobile,6178,0,4,Yes,Evening
334,Alex Miller,61,Japan,Basic,162.42,Drama,2024.4.8,7,5.41,Laptop,5750,0,2,No,Afternoon
335,James Brown,74,Canada,Premium,490.43,Drama,2024.3.17,8,16.35,Smart TV,7016,0,1,No,Evening
336,Katie Hernandez,14,Mexico,Basic,207.47,Documentary,2024.6.22,7,6.92,Smart TV,1225,0,2,No,Evening
337,James Davis,25,USA,Standard,153.17,Action,2024.4.23,8,5.11,Smart TV,5718,0,2,No,Evening
338,John Martinez,46,Mexico,Premium,897.25,Documentary,2024.10.27,6,29.91,Mobile,1151,0,4,No,Morning
339,James Davis,17,Germany,Standard,613.95,Comedy,2024.4.14,7,20.46,Smart TV,5840,1,3,No,Evening
340,Jane Miller,33,Brazil,Premium,671.95,Documentary,2024.11.3,7,22.4,Mobile,1936,1,4,Yes,Morning
341,Jane Johnson,40,Canada,Basic,818.51,Sci-Fi,2025.2.4,8,27.28,Mobile,5669,1,1,No,Morning
342,Chris Garcia,24,USA,Premium,468.27,Horror,2024.6.6,8,15.61,Mobile,4757,0,3,No,Evening
343,Jane Brown,47,Australia,Standard,861.25,Sci-Fi,2024.10.10,9,28.71,Tablet,4198,1,4,No,Night
344,Katie Smith,53,India,Premium,963.18,Comedy,2024.6.20,10,32.11,Mobile,2541,0,1,No,Morning
345,Sarah Martinez,64,Australia,Basic,449.58,Documentary,2024.12.28,6,14.99,Mobile,4170,1,3,Yes,Afternoon
346,John Miller,71,Australia,Basic,619.84,Action,2025.1.1,5,20.66,Smart TV,4824,0,1,Yes,Night
347,Sarah Davis,34,Mexico,Basic,269.72,Documentary,2024.4.28,6,8.99,Mobile,1102,0,2,Yes,Evening
348,Michael Williams,49,Australia,Basic,970.76,Romance,2024.11.17,9,32.36,Mobile,1663,1,1,No,Morning
349,Alex Hernandez,22,Canada,Basic,597.58,Drama,2025.1.30,9,19.92,Smart TV,4119,1,1,No,Morning
350,Jane Miller,65,Japan,Basic,708.15,Romance,2024.4.17,9,23.6,Laptop,1464,0,3,No,Evening
351,John Smith,61,France,Basic,474.49,Action,2025.3.1,7,15.82,Smart TV,5227,1,1,Yes,Morning
352,Emma Jones,20,India,Premium,648.5,Action,2025.1.20,7,21.62,Smart TV,1547,1,2,No,Evening
353,John Johnson,74,Mexico,Basic,535.32,Romance,2024.10.17,8,17.84,Tablet,2026,1,1,No,Evening
354,Katie Smith,78,UK,Standard,910.2,Drama,2024.6.4,8,30.34,Smart TV,1876,0,4,No,Evening
355,Chris Smith,35,Japan,Premium,532.11,Comedy,2024.6.4,9,17.74,Mobile,1909,0,3,No,Night
356,Sarah Garcia,72,France,Standard,0.22,Comedy,2024.9.23,6,0.01,Mobile,5289,0,2,No,Evening
357,John Hernandez,26,USA,Basic,346.62,Action,2025.1.14,8,11.55,Mobile,4442,0,3,Yes,Evening
358,Alex Hernandez,22,Brazil,Premium,119.6,Documentary,2024.5.5,6,3.99,Mobile,2011,1,1,Yes,Afternoon
359,Emma Johnson,50,India,Basic,950.44,Action,2024.11.22,8,31.68,Laptop,1287,1,3,No,Evening
360,David Miller,52,Japan,Standard,869.3,Sci-Fi,2024.6.7,9,28.98,Smart TV,2981,0,2,No,Evening
361,John Jones,50,UK,Premium,543.09,Documentary,2025.2.2,10,18.1,Laptop,4695,0,4,No,Afternoon
362,Jane Davis,14,Brazil,Premium,320.11,Action,2025.1.8,8,10.67,Laptop,2973,0,5,No,Evening
363,John Martinez,37,India,Premium,939.67,Documentary,2024.5.2,7,31.32,Mobile,1386,0,5,No,Afternoon
364,Alex Miller,16,USA,Basic,582.57,Romance,2024.11.5,8,19.42,Mobile,4040,0,2,No,Evening
365,Michael Smith,55,Japan,Standard,259.84,Action,2024.7.18,6,8.66,Smart TV,5083,0,5,Yes,Afternoon
366,Katie Brown,32,Australia,Premium,133.72,Documentary,2024.3.18,5,4.46,Tablet,3705,0,1,Yes,Evening
367,Michael Brown,52,Mexico,Basic,776.96,Action,2024.4.30,9,25.9,Laptop,1850,1,5,No,Evening
368,Alex Smith,25,USA,Basic,131.49,Documentary,2024.8.25,8,4.38,Laptop,3945,0,3,Yes,Morning
369,Jane Davis,65,India,Basic,706.12,Romance,2024.11.4,8,23.54,Smart TV,2033,0,3,No,Evening
370,Katie Smith,23,Canada,Standard,915.1,Sci-Fi,2025.2.9,7,30.5,Laptop,6205,0,2,No,Night
371,Jane Hernandez,48,Australia,Basic,241.08,Sci-Fi,2024.4.21,7,8.04,Tablet,7136,1,1,No,Evening
372,Jane Williams,44,USA,Premium,12.43,Action,2024.5.13,6,0.41,Tablet,7124,1,3,Yes,Evening
373,Alex Garcia,48,Australia,Basic,415.76,Sci-Fi,2024.8.12,8,13.86,Mobile,5334,0,2,No,Night
374,John Miller,71,Canada,Basic,26.48,Comedy,2024.3.19,7,0.88,Mobile,3157,0,2,Yes,Afternoon
375,Alex Brown,41,Germany,Basic,617.65,Documentary,2024.10.19,8,20.59,Laptop,2811,0,2,Yes,Evening
376,Jane Hernandez,36,Canada,Standard,801.94,Horror,2024.4.18,7,26.73,Mobile,5354,0,2,No,Morning
377,Katie Miller,27,Australia,Basic,1.33,Drama,2024.11.18,8,0.04,Smart TV,5991,0,5,Yes,Evening
378,John Garcia,26,India,Basic,451.46,Action,2024.9.24,9,15.05,Mobile,2279,1,3,No,Afternoon
379,Katie Martinez,28,India,Premium,25.86,Comedy,2025.2.14,7,0.86,Tablet,2209,1,4,Yes,Evening
380,Chris Garcia,54,Brazil,Premium,659.95,Comedy,2024.5.14,7,22,Mobile,2804,0,3,No,Night
381,Michael Smith,62,Australia,Basic,696.69,Documentary,2025.1.24,7,23.22,Tablet,4082,0,1,No,Afternoon
382,Chris Smith,70,Canada,Basic,175.47,Comedy,2024.8.20,7,5.85,Smart TV,5093,0,2,No,Afternoon
383,Sarah Williams,25,Mexico,Premium,961.36,Romance,2024.11.1,10,32.05,Smart TV,781,0,2,No,Night
384,Chris Garcia,46,Germany,Basic,897.39,Comedy,2024.12.19,7,29.91,Mobile,2838,0,2,No,Evening
385,Alex Hernandez,74,Japan,Premium,991.1,Romance,2024.11.5,8,33.04,Smart TV,4341,0,5,No,Evening
386,Katie Brown,31,India,Basic,332.51,Romance,2024.7.9,7,11.08,Mobile,1257,1,3,No,Night
387,Emma Smith,40,USA,Premium,202.44,Action,2024.9.24,8,6.75,Mobile,3566,1,3,Yes,Evening
388,Alex Davis,50,France,Standard,500.36,Horror,2024.10.14,8,16.68,Mobile,3553,0,4,No,Evening
389,Katie Brown,57,France,Standard,910.14,Horror,2024.10.7,9,30.34,Smart TV,1525,0,3,No,Evening
390,Sarah Williams,77,USA,Standard,897.85,Drama,2024.6.4,7,29.93,Smart TV,2810,0,3,No,Morning
391,Michael Jones,50,Japan,Premium,402.75,Horror,2024.4.6,6,13.42,Smart TV,4718,0,2,No,Afternoon
392,Jane Johnson,43,Japan,Basic,570.27,Documentary,2024.7.25,6,19.01,Mobile,5357,1,4,Yes,Evening
393,Sarah Garcia,38,Australia,Basic,437.14,Romance,2024.11.24,7,14.57,Smart TV,4415,1,4,Yes,Afternoon
394,Emma Martinez,23,Germany,Standard,335.11,Documentary,2025.1.30,7,11.17,Tablet,2155,1,5,No,Evening
395,David Brown,73,Mexico,Basic,186.39,Horror,2024.11.8,7,6.21,Mobile,726,1,2,No,Afternoon
396,David Smith,58,Brazil,Premium,957.43,Romance,2025.2.11,9,31.91,Mobile,3275,0,2,No,Evening
397,Emma Davis,28,Mexico,Premium,463.06,Drama,2025.1.14,6,15.44,Smart TV,4064,0,3,Yes,Night
398,Jane Miller,75,Japan,Premium,6.07,Sci-Fi,2024.8.2,7,0.2,Smart TV,3810,0,4,No,Evening
399,Chris Johnson,70,Brazil,Basic,99.63,Sci-Fi,2024.7.28,9,3.32,Mobile,784,1,3,No,Morning
400,Emma Johnson,29,France,Premium,30.07,Sci-Fi,2025.1.17,6,1,Tablet,1275,1,2,Yes,Afternoon
401,Chris Smith,64,Mexico,Premium,404.19,Horror,2025.3.1,7,13.47,Smart TV,2544,0,2,Yes,Evening
402,Katie Smith,56,Canada,Basic,234.17,Drama,2024.4.2,9,7.81,Smart TV,3926,0,1,No,Afternoon
403,Michael Garcia,45,Canada,Premium,501.94,Comedy,2024.9.18,7,16.73,Laptop,4296,1,5,No,Evening
404,Katie Jones,31,Australia,Standard,214.05,Horror,2025.1.21,6,7.14,Mobile,2069,0,3,Yes,Morning
405,Alex Davis,45,Canada,Standard,938.84,Horror,2024.7.5,8,31.29,Smart TV,5195,0,2,No,Evening
406,James Martinez,61,France,Premium,670.45,Romance,2025.1.8,6,22.35,Smart TV,4392,0,2,Yes,Afternoon
407,Katie Jones,61,Brazil,Standard,403.41,Documentary,2024.12.16,8,13.45,Smart TV,1734,0,4,No,Evening
408,James Miller,37,USA,Premium,876.06,Horror,2024.5.30,9,29.2,Smart TV,2834,1,1,No,Afternoon
409,Chris Smith,49,UK,Premium,601.25,Drama,2024.8.23,8,20.04,Laptop,1621,0,4,No,Night
410,Katie Johnson,49,Australia,Premium,317.94,Sci-Fi,2024.4.16,7,10.6,Smart TV,2413,0,3,Yes,Evening
411,David Jones,56,Canada,Premium,410.65,Action,2025.1.25,7,13.69,Mobile,4082,0,5,No,Night
412,James Davis,55,Japan,Standard,934.73,Documentary,2024.10.21,9,31.16,Smart TV,3182,0,2,No,Afternoon
413,Emma Johnson,34,USA,Basic,719.62,Horror,2024.5.14,7,23.99,Mobile,3144,0,5,No,Evening
414,Jane Jones,58,Canada,Basic,90.56,Comedy,2024.5.10,8,3.02,Mobile,3499,1,4,No,Evening
415,Sarah Davis,35,India,Premium,154.46,Sci-Fi,2024.6.16,6,5.15,Mobile,1866,0,3,Yes,Evening
416,Katie Jones,35,France,Standard,130.55,Romance,2024.9.25,7,4.35,Tablet,2704,0,4,Yes,Morning
417,Jane Brown,31,Mexico,Standard,625.88,Romance,2024.3.20,5,20.86,Smart TV,3132,0,4,No,Evening
418,Sarah Martinez,66,Mexico,Standard,577.39,Romance,2024.7.16,8,19.25,Tablet,2423,1,3,No,Evening
419,Katie Hernandez,78,Canada,Premium,414.82,Comedy,2025.3.3,7,13.83,Mobile,6307,1,1,No,Night
420,John Davis,33,Germany,Basic,368.98,Comedy,2024.8.23,9,12.3,Mobile,4881,0,3,No,Morning
421,John Garcia,42,Canada,Standard,43.63,Documentary,2024.12.13,8,1.45,Mobile,4073,0,1,No,Evening
422,James Garcia,52,India,Standard,100.6,Romance,2024.5.24,7,3.35,Tablet,1670,0,1,No,Afternoon
423,Sarah Davis,67,Brazil,Premium,304.44,Sci-Fi,2024.6.7,6,10.15,Smart TV,1083,1,3,No,Evening
424,Katie Smith,13,France,Standard,389.26,Sci-Fi,2025.1.30,6,12.98,Smart TV,3461,0,3,No,Evening
425,Michael Davis,52,Mexico,Basic,244.03,Action,2024.8.13,8,8.13,Tablet,1815,0,3,No,Afternoon
426,John Martinez,62,Canada,Basic,360.95,Romance,2024.3.27,7,12.03,Tablet,3902,1,1,Yes,Afternoon
427,Jane Garcia,61,Mexico,Premium,420.02,Romance,2024.3.8,6,14,Laptop,2387,1,2,No,Morning
428,Sarah Johnson,32,Australia,Premium,111.62,Sci-Fi,2024.8.7,6,3.72,Laptop,5068,0,4,No,Evening
429,David Hernandez,40,USA,Premium,456.17,Documentary,2025.1.21,8,15.21,Smart TV,4832,0,3,No,Afternoon
430,Sarah Brown,61,Germany,Basic,289.08,Comedy,2024.10.18,7,9.64,Mobile,2907,0,2,No,Evening
431,John Hernandez,39,Mexico,Standard,15.85,Horror,2024.6.15,5,0.53,Smart TV,1430,0,2,Yes,Evening
432,Emma Smith,20,India,Premium,744.85,Documentary,2025.1.18,8,24.83,Mobile,1803,0,1,No,Afternoon
433,Sarah Brown,74,Germany,Basic,97.11,Action,2025.3.7,9,3.24,Mobile,4995,0,2,Yes,Night
434,Jane Johnson,15,Australia,Premium,44.22,Horror,2024.11.5,7,1.47,Smart TV,4974,1,5,Yes,Afternoon
435,Jane Brown,58,USA,Premium,819.4,Drama,2024.8.25,7,27.31,Laptop,6785,0,1,No,Evening
436,Katie Davis,80,Germany,Premium,858.94,Sci-Fi,2024.7.20,9,28.63,Mobile,2108,1,2,No,Afternoon
437,Katie Brown,21,Japan,Standard,891.2,Drama,2024.12.5,8,29.71,Smart TV,2842,0,3,No,Night
438,David Davis,80,Brazil,Basic,533.67,Romance,2024.3.14,7,17.79,Smart TV,2587,0,2,No,Evening
439,Chris Miller,13,France,Standard,735.23,Documentary,2024.12.20,5,24.51,Mobile,5617,1,5,No,Night
440,Michael Davis,77,USA,Premium,594.64,Comedy,2024.3.30,6,19.82,Laptop,4485,0,2,Yes,Afternoon
441,Emma Garcia,54,Germany,Premium,318.05,Sci-Fi,2024.5.30,8,10.6,Mobile,519,0,2,No,Evening
442,Sarah Williams,52,Canada,Premium,113.71,Horror,2024.12.7,7,3.79,Smart TV,4978,1,3,No,Evening
443,Alex Williams,58,Australia,Premium,520.53,Sci-Fi,2024.6.19,7,17.35,Laptop,4092,1,4,No,Afternoon
444,Michael Williams,20,Japan,Standard,414.2,Sci-Fi,2024.12.4,7,13.81,Mobile,1455,0,3,No,Evening
445,Alex Hernandez,52,Australia,Standard,58.52,Sci-Fi,2024.11.7,7,1.95,Tablet,5703,0,1,No,Morning
446,John Jones,69,Japan,Standard,26.4,Documentary,2024.6.19,6,0.88,Mobile,3411,0,1,Yes,Night
447,James Davis,73,India,Premium,159.9,Comedy,2024.8.7,6,5.33,Mobile,1837,1,2,No,Evening
448,Chris Garcia,38,UK,Standard,207.95,Horror,2024.12.20,7,6.93,Mobile,3529,0,3,No,Afternoon
449,Sarah Hernandez,34,Canada,Premium,388.56,Documentary,2024.5.15,10,12.95,Smart TV,3010,1,5,No,Morning
450,Michael Miller,68,Brazil,Premium,946.76,Documentary,2024.4.5,8,31.56,Smart TV,1590,0,1,No,Evening
451,Katie Garcia,70,USA,Standard,748.33,Action,2024.7.31,7,24.94,Mobile,8899,0,1,No,Morning
452,Katie Davis,67,Brazil,Premium,768.38,Comedy,2024.4.3,8,25.61,Mobile,2435,0,4,No,Afternoon
453,Katie Brown,70,USA,Standard,292.98,Action,2024.4.4,7,9.77,Smart TV,4558,0,3,Yes,Evening
454,Jane Jones,46,Brazil,Premium,809.45,Sci-Fi,2024.3.16,7,26.98,Smart TV,3582,1,3,No,Afternoon
455,Chris Williams,35,Mexico,Standard,680.82,Sci-Fi,2024.7.28,9,22.69,Tablet,1662,1,2,No,Afternoon
456,Michael Martinez,40,Mexico,Standard,234.39,Sci-Fi,2025.2.2,8,7.81,Tablet,1471,1,2,No,Afternoon
457,Michael Hernandez,66,Brazil,Standard,988.07,Comedy,2024.11.6,8,32.94,Laptop,1607,0,2,No,Afternoon
458,Alex Martinez,62,Japan,Premium,823.18,Romance,2024.3.17,5,27.44,Mobile,4063,0,1,No,Evening
459,Emma Davis,17,Mexico,Basic,385.26,Drama,2024.6.27,7,12.84,Smart TV,1752,1,4,No,Afternoon
460,Chris Brown,43,Germany,Basic,237.81,Documentary,2024.10.29,5,7.93,Tablet,2156,0,2,No,Afternoon
461,Jane Miller,58,USA,Basic,263.72,Sci-Fi,2024.4.13,7,8.79,Smart TV,3905,1,2,Yes,Evening
462,Emma Miller,21,Japan,Premium,344.23,Drama,2025.2.24,9,11.47,Smart TV,4547,1,3,No,Night
463,Chris Miller,37,Germany,Standard,551.87,Action,2024.3.15,7,18.4,Mobile,6673,0,1,No,Evening
464,Jane Garcia,44,Canada,Basic,485.07,Romance,2025.1.11,8,16.17,Mobile,2250,0,2,No,Evening
